DATE,CO,NO,NO2,O3,T,RH,P,G,PM1.0,PM2.5,PM10,WD,WS
2019-10-25 22:55:00,302.0,9.6,0.2,12.4,28.5,35.2,1018.2,787.9,2.5,3.5,3.8,105.8,0.0
2019-10-25 23:05:00,340.5,10.2,1.2,10.1,28.4,35.2,1018.2,777.2,2.6,3.8,4.8,105.9,0.0
2019-10-25 23:15:00,293.6,9.4,1.3,12.3,28.4,34.9,1018.3,801.3,2.8,4.0,4.6,106.3,0.0
2019-10-25 23:25:00,282.5,9.3,0.9,10.5,28.4,34.8,1018.4,800.8,2.2,3.3,3.8,106.6,0.0
2019-10-25 23:35:00,284.8,12.9,1.6,12.5,28.4,34.7,1018.5,801.8,2.4,3.3,3.8,106.6,0.0
2019-10-25 23:45:00,296.8,10.0,-0.2,10.4,28.3,34.5,1018.4,798.3,2.1,2.8,3.2,107.0,0.0
2019-10-25 23:55:00,271.0,10.0,0.7,13.9,28.3,34.4,1018.5,813.7,2.0,2.8,3.1,107.0,0.0
2019-10-26 00:05:00,275.3,10.8,1.2,12.1,28.3,34.5,1018.4,809.5,2.0,2.8,3.4,107.3,0.0
2019-10-26 00:15:00,274.7,11.3,-0.0,11.5,28.3,34.4,1018.5,810.6,2.2,3.0,3.2,107.7,0.0
2019-10-26 00:25:00,276.2,9.7,-0.2,15.0,28.2,34.3,1018.5,811.7,1.9,2.5,2.6,107.7,0.0
2019-10-26 00:35:00,289.2,10.3,1.1,8.4,28.2,34.5,1018.6,790.8,1.8,2.4,2.8,108.0,0.0
2019-10-26 00:45:00,264.8,8.8,-0.7,12.5,28.2,34.1,1018.6,827.5,1.6,2.2,2.7,108.4,0.0
2019-10-26 00:55:00,264.1,8.4,-0.0,14.9,28.2,34.0,1018.7,828.0,2.0,2.8,3.2,108.4,0.0
2019-10-26 01:05:00,260.4,7.2,0.9,9.0,28.2,34.0,1018.7,826.7,1.8,2.4,2.6,108.7,0.0
2019-10-26 01:15:00,288.8,9.1,0.7,12.6,28.1,34.0,1018.8,817.1,1.8,2.6,2.8,109.0,0.0
2019-10-26 01:25:00,271.2,9.3,-2.3,16.6,28.1,34.0,1018.8,832.4,1.4,2.1,2.2,109.1,0.0
2019-10-26 01:35:00,254.7,8.8,1.2,14.6,28.1,33.9,1018.9,835.5,1.6,2.1,2.4,109.4,0.0
2019-10-26 01:45:00,255.9,8.6,-0.3,14.6,28.1,33.9,1019.0,834.0,1.6,2.1,2.4,109.5,0.0
2019-10-26 01:55:00,267.5,8.5,0.9,13.2,28.1,33.9,1019.0,828.4,1.4,2.0,2.2,109.8,0.0
2019-10-26 02:05:00,254.0,10.4,0.2,13.0,28.1,33.8,1019.0,840.9,1.2,1.8,2.0,110.2,0.0
2019-10-26 02:15:00,256.0,8.7,-0.4,16.5,28.1,33.8,1019.0,837.7,1.2,1.9,1.9,110.2,0.0
2019-10-26 02:25:00,253.9,8.9,-1.0,18.3,28.1,33.6,1019.1,841.0,1.2,1.6,1.8,110.5,0.0
2019-10-26 02:35:00,258.6,8.1,-1.0,16.8,28.0,33.5,1019.1,840.9,1.2,1.8,1.9,110.5,0.0
2019-10-26 02:45:00,247.8,9.7,-0.9,15.7,28.0,33.7,1019.0,838.0,1.2,2.0,2.5,110.8,0.0
2019-10-26 02:55:00,245.8,8.5,-0.4,13.4,28.0,33.4,1019.1,856.5,1.1,1.8,1.9,111.2,0.0
2019-10-26 03:05:00,249.1,6.6,-0.0,13.7,28.0,33.3,1019.1,855.9,1.2,1.8,2.4,111.2,0.0
2019-10-26 03:15:00,250.2,8.6,-0.1,14.4,27.9,33.2,1019.1,855.4,1.3,1.7,2.1,111.5,0.0
2019-10-26 03:25:00,279.5,8.5,0.4,10.6,27.9,33.2,1019.2,841.0,1.1,1.6,1.6,111.5,0.0
2019-10-26 03:35:00,235.7,7.6,0.1,13.7,27.9,33.2,1019.0,863.0,1.1,1.8,1.8,111.9,0.0
2019-10-26 03:45:00,239.8,7.4,-1.0,13.6,27.9,33.1,1019.0,866.5,1.4,1.6,1.6,111.9,0.0
2019-10-26 03:55:00,244.6,8.3,0.5,13.2,27.9,33.0,1019.1,867.2,1.1,1.8,1.8,112.3,0.0
2019-10-26 04:05:00,289.0,7.3,-0.2,12.4,27.8,33.1,1019.1,834.3,0.9,1.4,2.1,112.4,0.0
2019-10-26 04:15:00,241.1,8.9,1.7,10.6,27.8,33.0,1019.1,869.6,1.2,1.7,2.0,112.6,0.0
2019-10-26 04:25:00,241.8,8.1,-0.2,15.6,27.8,32.9,1019.1,871.5,1.2,1.8,1.9,113.0,0.0
2019-10-26 04:35:00,250.5,6.1,0.4,12.0,27.8,32.8,1019.2,872.8,1.1,1.5,1.8,113.0,0.0
2019-10-26 04:45:00,249.8,7.0,-0.3,14.3,27.8,32.7,1019.3,865.5,1.0,1.5,1.9,113.3,0.0
2019-10-26 04:55:00,234.1,8.2,-1.0,17.3,27.8,32.7,1019.2,883.5,0.9,1.4,1.5,113.3,0.0
2019-10-26 05:05:00,202.9,5.4,1.7,14.6,27.8,32.8,1019.3,876.5,1.1,1.8,1.8,113.7,0.0
2019-10-26 05:15:00,236.0,8.4,-2.0,18.9,27.8,32.7,1019.3,877.2,0.8,1.4,1.8,113.7,0.0
2019-10-26 05:25:00,249.0,5.5,-0.9,15.7,27.7,32.6,1019.4,874.9,1.0,1.5,1.5,114.0,0.0
2019-10-26 05:36:00,258.4,6.9,-2.2,16.2,27.7,32.8,1019.4,832.0,1.0,1.2,1.4,114.0,0.0
2019-10-26 05:46:00,231.7,6.4,-1.2,16.0,27.7,32.4,1019.3,888.5,1.0,1.2,1.9,114.4,0.0
2019-10-26 05:56:00,236.0,6.8,0.3,11.9,27.7,32.3,1019.2,895.8,1.1,1.4,1.9,114.5,0.0
2019-10-26 06:06:00,236.7,8.5,0.3,15.4,27.7,32.3,1019.3,893.3,0.9,1.3,1.3,114.7,0.0
2019-10-26 06:16:00,275.8,6.1,-1.0,11.5,27.6,32.2,1019.4,883.7,1.0,1.5,1.5,114.9,0.0
2019-10-26 06:26:00,228.0,7.8,-0.6,17.7,27.6,32.1,1019.5,904.4,1.0,1.4,1.5,115.1,0.0
2019-10-26 06:36:00,226.7,6.8,1.2,17.4,27.6,32.0,1019.5,904.1,0.9,1.2,1.6,115.2,0.0
2019-10-26 06:46:00,238.0,7.5,0.1,15.2,27.6,31.9,1019.7,907.3,0.8,1.2,1.2,115.4,0.0
2019-10-26 06:56:00,251.2,6.4,-1.3,19.8,27.6,31.8,1019.6,885.0,0.8,1.0,1.4,115.5,0.0
2019-10-26 07:06:00,226.0,6.6,-0.4,17.9,27.6,31.7,1019.7,912.2,0.9,1.2,1.3,115.8,0.0
2019-10-26 07:16:00,232.7,6.9,0.1,17.0,27.5,31.7,1019.8,916.0,2.2,3.0,3.1,115.8,0.0
2019-10-26 07:26:00,229.1,7.2,0.7,16.4,27.5,31.5,1019.8,915.4,1.2,1.8,1.9,116.1,0.0
2019-10-26 07:36:00,250.1,8.1,-0.1,17.7,27.5,31.7,1020.1,909.9,1.1,1.4,1.6,116.1,0.0
2019-10-26 07:46:00,227.8,6.5,0.6,16.8,27.5,31.7,1020.1,917.7,1.3,1.6,2.0,116.5,0.0
2019-10-26 07:56:00,231.6,6.9,1.8,13.8,27.5,31.8,1020.2,919.8,1.2,1.7,1.8,116.5,0.0
2019-10-26 08:06:00,229.8,7.4,0.9,20.0,27.5,31.8,1020.3,918.8,1.2,1.6,1.8,116.8,0.0
2019-10-26 08:16:00,238.9,8.0,1.5,15.2,27.5,31.8,1020.4,918.2,1.2,1.6,1.8,116.8,0.0
2019-10-26 08:26:00,247.0,7.2,1.7,16.3,27.4,32.3,1020.5,880.3,1.0,1.2,1.2,117.2,0.0
2019-10-26 08:36:00,236.9,7.8,2.0,15.6,27.5,31.9,1020.6,923.6,0.8,1.6,1.6,117.2,0.0
2019-10-26 08:46:00,245.5,7.3,0.6,18.2,27.5,32.0,1020.6,925.1,1.2,1.6,1.9,117.5,0.0
2019-10-26 08:56:00,247.5,8.0,1.2,17.1,27.5,32.0,1020.5,916.8,1.0,1.4,1.5,117.5,0.0
2019-10-26 09:06:00,284.7,6.7,0.8,14.1,27.4,32.0,1020.6,903.3,0.9,1.3,1.3,117.9,0.0
2019-10-26 09:16:00,240.6,5.9,1.7,18.0,27.5,32.1,1020.6,925.9,0.9,1.5,1.8,117.9,0.0
2019-10-26 09:26:00,241.9,5.2,1.4,17.6,27.5,32.1,1020.5,924.0,1.1,1.5,1.8,118.2,0.0
2019-10-26 09:36:00,246.9,3.8,2.5,12.5,27.5,32.2,1020.5,914.2,1.1,1.6,1.8,118.2,0.0
2019-10-26 09:46:00,265.1,6.4,2.3,15.4,27.5,32.3,1020.6,895.2,0.9,1.2,1.4,118.3,0.0
2019-10-26 09:56:00,249.1,2.9,2.1,15.5,27.5,32.3,1020.8,920.1,0.9,1.4,1.6,118.6,0.0
2019-10-26 10:06:00,253.0,5.0,0.7,20.9,27.5,32.3,1020.7,915.9,0.9,1.4,1.6,118.6,0.0
2019-10-26 10:16:00,247.1,4.5,0.9,18.3,27.5,32.4,1020.7,916.4,1.0,1.4,1.6,118.9,0.0
2019-10-26 10:26:00,272.2,5.2,2.0,15.5,27.5,32.5,1020.8,907.0,0.9,1.2,1.3,118.9,0.0
2019-10-26 10:36:00,256.1,2.6,2.2,17.3,27.5,32.7,1020.7,900.6,0.6,1.1,1.2,119.3,0.0
2019-10-26 10:46:00,255.3,5.6,2.6,16.1,27.5,32.5,1020.8,916.2,0.9,1.2,1.5,119.3,0.0
2019-10-26 10:56:00,261.5,5.1,2.4,15.4,27.5,32.4,1020.8,915.7,0.9,1.4,1.6,119.7,0.0
2019-10-26 11:06:00,265.3,6.4,0.7,15.1,27.5,32.5,1020.8,910.0,1.0,1.4,1.4,119.7,0.0
2019-10-26 11:16:00,307.4,7.8,1.8,10.7,27.5,32.6,1020.6,889.1,0.9,1.4,1.6,120.0,0.0
2019-10-26 11:26:00,266.9,3.9,1.7,16.1,27.6,32.5,1020.6,913.9,1.0,1.6,1.8,120.0,0.0
2019-10-26 11:36:00,261.1,6.0,2.2,14.9,27.6,32.5,1020.4,909.4,0.8,1.1,1.1,120.3,0.0
2019-10-26 11:46:00,271.4,7.0,-0.8,18.1,27.6,32.5,1020.4,903.9,1.1,1.5,1.6,120.3,0.0
2019-10-26 11:56:00,308.8,7.1,0.4,15.2,27.6,32.5,1020.2,894.0,1.1,1.4,1.8,120.3,0.0
2019-10-26 12:06:00,262.8,5.9,0.6,16.5,27.6,32.4,1020.2,904.8,1.0,1.5,1.6,120.7,0.0
2019-10-26 12:16:00,260.9,7.2,2.3,12.8,27.6,32.3,1020.1,908.3,0.8,1.4,1.4,120.7,0.0
2019-10-26 12:26:00,277.3,5.3,2.1,15.1,27.6,32.4,1020.0,901.8,0.9,1.4,1.6,121.1,0.0
2019-10-26 12:36:00,293.4,6.8,-1.0,15.0,27.6,32.3,1019.8,900.6,1.0,1.6,1.6,121.1,0.0
2019-10-26 12:46:00,260.4,5.1,-0.1,20.0,27.6,32.4,1019.7,892.5,1.0,1.2,1.8,121.4,0.0
2019-10-26 12:56:00,256.7,6.3,1.2,15.9,27.6,32.1,1019.6,910.0,1.0,1.4,1.5,121.4,0.0
2019-10-26 13:06:00,257.3,7.9,1.1,14.9,27.6,32.2,1019.5,906.3,1.1,1.6,1.6,121.8,0.0
2019-10-26 13:16:00,274.1,7.5,-1.1,19.4,27.7,32.2,1019.5,891.4,1.5,1.9,2.1,121.8,0.0
2019-10-26 13:26:00,298.5,5.8,0.5,13.2,27.7,32.5,1019.4,873.4,1.2,1.6,1.8,122.1,0.0
2019-10-26 13:36:00,262.8,6.1,-0.1,16.3,27.7,32.2,1019.3,900.6,1.2,1.8,2.0,122.1,0.0
2019-10-26 13:46:00,265.2,7.3,-0.4,16.1,27.7,32.1,1019.2,901.2,1.4,1.8,2.1,122.2,0.0
2019-10-26 13:56:00,259.8,8.3,-1.0,17.5,27.8,32.0,1019.2,898.8,1.4,1.9,2.1,122.5,0.0
2019-10-26 14:06:00,301.1,8.2,-1.1,16.3,27.8,31.9,1019.1,886.7,1.1,1.8,2.1,122.5,0.0
2019-10-26 14:16:00,237.9,7.8,-1.0,18.2,27.8,31.8,1019.0,903.3,1.1,1.6,1.9,122.8,0.0
2019-10-26 14:26:00,244.4,6.8,0.2,17.5,27.9,31.7,1019.0,901.8,1.3,1.7,1.7,122.8,0.0
2019-10-26 14:36:00,239.9,7.1,0.3,17.6,27.9,31.8,1019.0,898.4,1.4,2.1,2.1,123.2,0.0
2019-10-26 14:46:00,264.7,8.6,1.3,17.9,27.9,31.8,1019.0,891.5,1.2,1.9,2.1,123.2,0.0
2019-10-26 14:56:00,232.7,8.2,-0.8,17.9,28.0,31.8,1018.9,900.4,1.6,2.0,2.1,123.5,0.0
2019-10-26 15:07:00,233.4,7.9,-0.9,21.8,28.1,31.9,1019.0,895.5,1.4,1.9,2.2,123.5,0.0
2019-10-26 15:17:00,229.0,6.7,0.5,19.7,28.1,32.1,1019.0,892.0,1.5,2.2,2.2,123.9,0.0
2019-10-26 15:27:00,247.0,7.5,0.4,22.3,28.1,32.3,1019.1,885.8,1.6,2.4,2.4,123.9,0.0
2019-10-26 15:37:00,268.3,5.8,1.2,15.2,28.2,32.8,1019.1,856.5,1.2,1.8,2.0,124.1,0.0
2019-10-26 15:47:00,232.1,7.8,2.8,21.2,28.2,32.8,1019.1,880.2,1.6,2.0,2.0,124.2,0.0
2019-10-26 15:57:00,235.3,5.8,1.2,23.5,28.3,33.1,1019.1,873.9,1.6,2.4,3.0,124.3,0.0
2019-10-26 16:07:00,240.3,6.0,3.0,18.3,28.3,33.4,1019.1,861.1,1.5,2.4,2.5,124.6,0.0
2019-10-26 16:17:00,272.7,6.0,2.5,17.5,28.3,33.5,1019.2,845.7,1.8,2.2,2.2,124.6,0.0
2019-10-26 16:27:00,253.0,6.7,2.4,19.6,28.4,33.7,1019.2,854.3,1.8,2.2,2.4,124.9,0.0
2019-10-26 16:37:00,253.6,7.8,0.6,19.1,28.4,33.8,1019.3,847.6,1.7,2.4,2.4,124.9,0.0
2019-10-26 16:47:00,266.3,8.7,1.0,21.4,28.5,33.9,1019.3,840.0,1.9,2.6,3.1,125.3,0.0
2019-10-26 16:57:00,270.6,8.9,0.5,20.5,28.5,34.1,1019.4,813.5,1.9,2.7,2.8,125.3,0.0
2019-10-26 17:07:00,260.7,8.3,0.8,18.7,28.5,34.2,1019.5,830.4,2.2,2.9,3.4,125.4,0.0
2019-10-26 17:17:00,269.2,9.0,-0.1,16.1,28.5,34.2,1019.6,826.2,1.9,2.7,2.8,125.6,0.0
2019-10-26 17:27:00,260.8,6.1,-1.6,21.2,28.5,34.1,1019.8,821.8,2.1,2.9,3.1,125.6,0.0
2019-10-26 17:38:00,268.6,8.2,-0.8,16.8,28.5,34.2,1019.9,804.2,1.8,2.4,2.6,126.0,0.0
2019-10-26 17:48:00,303.5,9.1,-0.1,13.1,28.5,34.5,1020.0,792.9,2.1,2.8,2.9,126.0,0.0
2019-10-26 17:58:00,278.1,7.9,-1.8,18.6,28.5,34.3,1020.1,819.6,2.1,2.8,2.9,126.3,0.0
2019-10-26 18:08:00,271.1,7.9,0.6,13.8,28.5,34.6,1020.2,820.1,2.1,2.6,3.0,126.3,0.0
2019-10-26 18:18:00,284.2,8.1,0.8,18.0,28.4,34.6,1020.3,816.0,2.2,3.1,3.2,126.4,0.0
2019-10-26 18:28:00,314.4,6.9,1.2,15.3,28.4,34.9,1020.3,804.2,2.2,3.0,3.5,126.7,0.0
2019-10-26 18:38:00,276.3,5.6,4.3,16.7,28.4,35.2,1020.3,820.7,2.1,3.2,3.5,126.7,0.0
2019-10-26 18:48:00,288.5,6.0,3.2,17.7,28.4,35.5,1020.4,814.5,2.4,3.3,3.6,127.0,0.0
2019-10-26 18:58:00,287.1,7.0,3.2,19.2,28.3,35.8,1020.5,812.5,2.2,3.1,3.4,127.0,0.0
2019-10-26 19:08:00,315.0,5.8,3.3,18.3,28.3,36.1,1020.6,805.1,2.3,3.4,3.9,127.4,0.0
2019-10-26 19:18:00,283.6,6.6,6.6,12.8,28.3,36.2,1020.7,811.8,2.4,3.6,3.6,127.4,0.0
2019-10-26 19:28:00,290.6,5.9,5.2,15.9,28.2,36.4,1020.8,811.5,2.1,3.1,3.4,127.4,0.0
2019-10-26 19:38:00,287.7,5.9,3.9,17.3,28.2,36.4,1020.8,812.0,2.3,2.9,3.1,127.7,0.0
2019-10-26 19:48:00,294.4,8.5,2.6,17.1,28.2,36.4,1020.8,809.0,2.1,3.1,3.6,127.7,0.0
2019-10-26 19:58:00,306.9,6.0,4.0,13.1,28.2,36.7,1020.9,786.3,2.2,3.2,4.2,128.1,0.0
2019-10-26 20:08:00,280.1,7.5,3.1,15.9,28.2,36.4,1020.9,818.4,2.4,3.3,3.3,128.1,0.0
2019-10-26 20:18:00,281.8,4.7,2.2,16.3,28.1,36.4,1021.0,821.5,1.9,2.8,2.9,128.2,0.0
2019-10-26 20:28:00,275.7,6.3,1.4,17.2,28.1,36.3,1021.1,818.8,1.8,2.5,3.2,128.4,0.0
2019-10-26 20:38:00,303.8,6.4,2.5,12.4,28.1,36.4,1021.1,807.5,1.9,2.8,2.9,128.4,0.0
2019-10-26 20:48:00,267.4,5.6,0.7,16.1,28.1,36.3,1021.1,822.7,2.1,2.9,3.1,128.8,0.0
2019-10-26 20:58:00,246.6,5.9,3.6,12.0,28.1,36.3,1021.2,826.2,2.0,2.8,3.0,128.8,0.0
2019-10-26 21:08:00,276.9,8.5,2.2,15.0,28.1,36.3,1021.2,824.6,2.2,3.2,3.2,129.2,0.0
2019-10-26 21:18:00,293.4,6.2,0.4,18.1,28.0,36.2,1021.2,819.9,1.9,2.8,3.5,129.2,0.0
2019-10-26 21:28:00,263.9,5.5,0.6,14.9,28.0,36.1,1021.2,833.0,1.8,2.6,2.6,129.2,0.0
2019-10-26 21:38:00,262.7,8.6,1.1,16.1,28.0,36.0,1021.2,832.4,2.2,2.9,2.9,129.5,0.0
2019-10-26 21:48:00,254.8,7.1,0.6,14.9,28.0,35.9,1021.2,832.6,2.1,2.4,2.9,129.5,0.0
2019-10-26 21:58:00,263.0,8.1,0.5,16.0,28.0,35.6,1021.2,839.8,1.9,2.8,3.3,129.8,0.0
2019-10-26 22:08:00,266.3,7.5,0.9,12.5,27.9,35.9,1021.2,820.5,1.8,2.6,2.7,129.8,0.0
2019-10-26 22:18:00,246.3,8.7,-0.3,15.0,27.9,35.4,1021.1,848.7,1.9,2.4,2.8,129.8,0.0
2019-10-26 22:28:00,251.7,7.0,-0.5,16.4,27.9,35.3,1021.1,848.5,1.7,2.4,2.5,130.2,0.0
2019-10-26 22:38:00,246.1,5.5,-1.4,16.1,27.9,35.1,1021.1,850.5,1.8,2.5,2.8,130.2,0.0
2019-10-26 22:48:00,267.8,7.5,-0.4,13.3,27.9,34.9,1021.1,842.7,1.6,2.2,2.6,130.6,0.0
2019-10-26 22:58:00,236.9,5.3,-1.2,16.4,27.9,34.7,1021.0,865.8,1.6,2.2,2.4,130.6,0.0
2019-10-26 23:08:00,230.5,6.9,-0.0,15.3,27.9,34.5,1021.0,870.1,1.7,2.2,2.6,130.6,0.0
2019-10-26 23:18:00,225.0,5.8,-1.8,19.8,27.9,34.4,1020.9,871.2,1.5,2.1,2.4,130.9,0.0
2019-10-26 23:28:00,242.0,6.0,-1.7,16.6,27.8,34.2,1020.8,870.8,1.4,2.2,2.2,130.9,0.0
2019-10-26 23:38:00,227.0,6.3,-0.1,13.1,27.8,34.1,1020.8,883.9,1.8,2.3,2.3,130.9,0.0
2019-10-26 23:48:00,218.6,5.9,-0.8,15.8,27.8,34.0,1020.8,881.1,1.5,2.2,2.2,131.3,0.0
2019-10-26 23:58:00,223.7,5.9,-0.4,14.1,27.8,34.0,1020.8,881.6,1.2,1.9,2.3,131.3,0.0
2019-10-27 00:08:00,225.2,6.3,-0.5,12.0,27.8,33.8,1020.8,880.9,1.4,1.9,2.1,131.6,0.0
2019-10-27 00:18:00,213.7,8.4,-3.5,18.0,27.7,33.9,1020.7,883.4,1.4,2.0,2.0,131.6,0.0
2019-10-27 00:28:00,212.1,6.0,-0.2,14.9,27.7,33.6,1020.6,896.6,1.4,1.9,2.4,131.6,0.0
2019-10-27 00:38:00,205.3,4.3,-1.0,16.9,27.7,33.5,1020.6,897.8,1.5,2.1,2.1,132.0,0.0
2019-10-27 00:48:00,216.0,6.7,-1.3,17.8,27.7,33.5,1020.5,897.0,1.3,1.8,1.9,132.0,0.0
2019-10-27 00:58:00,253.7,5.3,-2.0,14.9,27.6,33.6,1020.5,883.7,1.2,1.8,2.0,132.0,0.0
2019-10-27 01:08:00,208.3,5.2,-1.1,14.6,27.6,33.3,1020.4,909.4,1.1,1.6,2.0,132.3,0.0
2019-10-27 01:18:00,208.3,8.7,-2.6,17.5,27.6,33.2,1020.5,908.2,1.1,1.5,1.5,132.3,0.0
2019-10-27 01:28:00,216.0,6.0,-1.5,16.0,27.6,33.2,1020.6,897.6,1.6,1.8,1.9,132.5,0.0
2019-10-27 01:38:00,247.4,5.7,-2.4,20.3,27.5,33.2,1020.5,870.2,1.0,1.4,1.6,132.7,0.0
2019-10-27 01:48:00,205.6,7.4,-2.7,19.9,27.5,33.0,1020.4,912.8,1.0,1.4,1.6,132.7,0.0
2019-10-27 01:58:00,213.2,6.5,-0.0,17.1,27.5,32.9,1020.4,916.3,1.2,1.6,2.0,132.7,0.0
2019-10-27 02:08:00,214.8,6.6,-1.4,16.6,27.5,32.8,1020.3,917.1,1.1,1.6,1.8,133.0,0.0
2019-10-27 02:18:00,236.3,5.6,-1.4,16.3,27.5,32.8,1020.3,912.8,0.9,1.4,1.6,133.0,0.0
2019-10-27 02:28:00,208.5,6.0,-1.9,19.0,27.5,32.6,1020.3,928.2,1.0,1.4,1.4,133.0,0.0
2019-10-27 02:38:00,203.5,5.1,-3.4,22.4,27.4,32.5,1020.2,930.9,0.9,1.2,1.5,133.4,0.0
2019-10-27 02:48:00,211.5,6.3,0.1,15.7,27.4,32.5,1020.1,928.0,1.1,1.7,1.7,133.4,0.0
2019-10-27 02:58:00,207.6,6.0,-1.0,15.1,27.4,32.5,1020.0,924.5,1.1,1.6,1.7,133.4,0.0
2019-10-27 03:08:00,197.5,5.7,-1.1,17.5,27.4,32.6,1019.9,921.3,1.0,1.5,1.6,133.7,0.0
2019-10-27 03:18:00,200.8,2.2,0.2,14.9,27.4,32.3,1019.9,937.0,1.2,1.8,2.1,133.7,0.0
2019-10-27 03:28:00,211.8,4.3,-1.6,18.9,27.4,32.2,1019.8,939.0,0.9,1.2,1.2,133.7,0.0
2019-10-27 03:38:00,206.1,5.3,-1.3,20.6,27.3,32.3,1019.7,924.0,1.1,1.6,1.6,134.1,0.0
2019-10-27 03:48:00,238.3,8.4,-2.4,16.3,27.3,32.4,1019.8,912.0,1.0,1.7,2.0,134.1,0.0
2019-10-27 03:58:00,198.6,6.9,-1.8,19.5,27.3,32.0,1019.8,939.8,1.1,1.6,1.7,134.1,0.0
2019-10-27 04:08:00,196.6,6.6,-2.2,23.8,27.3,31.9,1019.8,942.3,1.1,1.5,1.6,134.4,0.0
2019-10-27 04:18:00,201.6,5.4,-2.7,20.7,27.3,31.8,1019.8,948.0,0.9,1.1,1.2,134.4,0.0
2019-10-27 04:28:00,223.8,5.8,-1.0,16.2,27.2,31.9,1019.7,936.7,1.0,1.4,1.5,134.4,0.0
2019-10-27 04:38:00,197.3,4.7,-1.3,21.3,27.2,32.0,1019.8,946.0,1.1,1.6,1.8,134.4,0.0
2019-10-27 04:48:00,195.5,4.0,-1.3,19.8,27.2,32.0,1019.8,943.8,1.0,1.4,1.6,134.8,0.0
2019-10-27 04:58:00,196.1,4.7,0.5,18.6,27.2,31.7,1019.8,953.1,1.0,1.4,1.7,134.8,0.0
2019-10-27 05:08:00,200.3,5.5,0.6,14.2,27.2,31.8,1019.8,947.2,1.1,1.4,1.5,134.8,0.0
2019-10-27 05:18:00,197.6,4.8,-0.1,18.2,27.2,31.9,1019.9,954.3,1.0,1.2,1.3,135.1,0.0
2019-10-27 05:28:00,191.1,5.9,-1.7,20.3,27.2,31.7,1019.8,957.5,0.8,1.1,1.1,135.1,0.0
2019-10-27 05:38:00,198.3,3.9,-0.3,18.4,27.1,31.7,1019.8,962.2,0.8,1.4,1.4,135.1,0.0
2019-10-27 05:48:00,197.9,6.3,0.2,16.3,27.1,31.6,1019.8,965.0,0.9,1.2,1.4,135.3,0.0
2019-10-27 05:58:00,216.9,4.8,-0.2,15.9,27.1,31.8,1019.8,943.6,0.8,1.1,1.3,135.5,0.0
2019-10-27 06:08:00,183.5,3.6,-1.5,20.1,27.1,31.5,1019.8,969.7,1.0,1.3,1.5,135.5,0.0
2019-10-27 06:18:00,186.8,5.1,-1.0,19.4,27.1,31.5,1019.8,970.9,0.6,1.0,1.1,135.5,0.0
2019-10-27 06:28:00,191.5,6.3,0.3,18.8,27.1,31.4,1019.8,969.8,1.1,1.4,1.4,135.8,0.0
2019-10-27 06:38:00,239.5,3.7,-1.6,17.5,27.0,31.3,1019.9,963.1,0.9,1.1,1.2,135.8,0.0
2019-10-27 06:48:00,194.5,5.8,0.1,19.8,27.0,31.2,1019.9,980.0,1.0,1.4,1.4,135.8,0.0
2019-10-27 06:58:00,192.4,3.3,-2.1,19.7,27.0,31.1,1020.0,975.1,1.0,1.4,1.6,135.8,0.0
2019-10-27 07:08:00,192.7,5.0,-1.7,21.6,27.0,30.9,1020.0,980.2,0.9,1.6,1.6,136.2,0.0
2019-10-27 07:18:00,209.1,5.2,-2.6,21.2,26.9,31.0,1020.1,957.1,1.0,1.5,2.0,136.2,0.0
2019-10-27 07:28:00,177.7,7.8,1.5,17.6,26.9,30.9,1020.2,985.9,1.1,1.4,1.6,136.2,0.0
2019-10-27 07:38:00,186.4,4.0,-0.2,18.3,26.9,30.9,1020.2,991.6,0.8,1.0,1.5,136.2,0.0
2019-10-27 07:48:00,188.2,3.9,1.5,17.4,26.9,30.9,1020.3,986.1,1.1,1.4,1.4,136.5,0.0
2019-10-27 07:58:00,214.2,4.8,-0.4,20.2,26.9,30.9,1020.3,983.6,1.0,1.4,2.1,136.5,0.0
2019-10-27 08:08:00,166.1,2.3,-3.7,25.2,26.9,30.9,1020.3,995.1,1.1,1.3,1.8,136.5,0.0
2019-10-27 08:18:00,194.0,5.1,-0.8,24.0,26.9,31.0,1020.3,989.7,1.1,1.5,1.6,136.6,0.0
2019-10-27 08:28:00,196.9,3.5,-0.3,21.8,26.9,31.0,1020.3,989.6,1.0,1.5,1.8,136.9,0.0
2019-10-27 08:38:00,195.5,5.1,0.2,20.3,26.9,31.0,1020.3,971.8,1.1,1.3,1.4,136.9,0.0
2019-10-27 08:48:00,192.4,5.2,0.3,22.2,26.9,31.4,1020.3,977.6,0.8,1.0,1.5,136.9,0.0
2019-10-27 08:58:00,204.3,4.4,-0.4,22.3,26.9,31.2,1020.3,981.1,1.1,1.5,1.6,137.2,0.0
2019-10-27 09:08:00,204.0,4.8,0.4,21.3,26.9,31.3,1020.3,982.4,1.0,1.5,1.7,137.2,0.0
2019-10-27 09:18:00,177.7,6.8,2.4,15.8,26.9,31.3,1020.2,976.3,1.0,1.4,1.8,137.2,0.0
2019-10-27 09:28:00,247.2,4.1,0.4,16.5,26.9,31.5,1020.2,961.7,0.7,1.1,1.2,137.6,0.0
2019-10-27 09:38:00,213.9,3.8,0.3,20.6,26.9,31.4,1020.1,985.4,0.9,1.2,1.2,137.6,0.0
